#node	id	node_type	as_dim
n	0	book	0
n	1	film	0
n	2	music	0
n	3	sports	1
n	4	people	1
n	5	location	1
n	6	organization	1
n	7	business	0
#link	id	node_type_1	node_type_2	link_type
l	2053	0	1	film.film_genre.films_in_this_genre
l	2054	0	1	fictional_universe.fictional_character.character_created_by
l	2055	0	1	film.film_location.featured_in_films
l	2056	0	1	location.location.people_born_here
l	2057	0	1	film.producer.films_executive_produced
l	2058	0	1	film.editor.film
l	2059	0	1	book.magazine_issue.cover_artist
l	2060	0	1	location.location.events
l	2061	0	1	film.film.starring
l	2062	0	1	film.film.release_date_s
l	2063	0	1	film.cinematographer.film
l	2064	0	1	film.film_festival_event.films
l	2065	0	1	fictional_universe.character_species.characters_of_this_species
l	2066	0	1	fictional_universe.fictional_character_creator.fictional_characters_created
l	2067	0	1	tv.tv_genre.programs
l	2068	0	1	fictional_universe.character_powers.characters_with_this_ability
l	2069	0	1	people.cause_of_death.people
l	2070	0	1	people.ethnicity.people
l	2071	0	1	film.film_festival_focus.festivals_with_this_focus
l	2072	0	1	film.film_job.films_with_this_crew_job
l	2073	0	1	film.film.other_crew
l	2074	0	1	visual_art.visual_art_form.artists
l	2075	0	1	music.record_label.artist
l	2076	0	1	other
l	2077	5	1	location.location.people_born_here
l	2078	5	1	location.location.containedby
l	2079	5	1	location.postal_code.country
l	2080	5	1	location.location.events
l	2081	5	1	location.mailing_address.state_province_region
l	2082	5	1	location.mailing_address.citytown
l	2083	5	1	location.mailing_address.country
l	2084	5	1	location.administrative_division.country
l	2085	5	1	base.aareas.schema.administrative_area.administrative_parent
l	2086	5	1	film.film_location.featured_in_films
l	2087	5	1	location.administrative_division.second_level_division_of
l	2088	5	1	geography.mountain.mountain_range
l	2089	5	1	symbols.namesake.named_after
l	2090	5	1	geography.mountain.mountain_type
l	2091	5	1	geography.geographical_feature.category
l	2092	5	1	travel.tourist_attraction.near_travel_destination
l	2093	5	1	religion.place_of_worship.religion
l	2094	5	1	location.neighborhood.neighborhood_of
l	2095	5	1	location.adjoining_relationship.adjoins
l	2096	5	1	aviation.airport.serves
l	2097	5	1	architecture.structure.architect
l	2098	5	1	geography.river.basin_countries
l	2099	5	1	location.location.contains
l	2100	5	1	transportation.road.major_cities
l	2101	5	1	film.film_subject.films
l	2102	5	1	geography.lake.basin_countries
l	2103	5	1	people.place_of_interment.interred_here
l	2104	5	1	travel.travel_destination.tourist_attractions
l	2105	5	1	geography.mountain_pass.range
l	2106	5	1	media_common.netflix_genre.titles
l	2107	5	1	other
l	2108	0	6	book.periodical_publisher_period.publisher
l	2109	0	6	book.editorial_tenure.title
l	2110	0	6	book.book_edition.publisher
l	2111	0	6	book.written_work.author
l	2112	0	6	book.journal.discipline
l	2113	0	6	book.written_work.subjects
l	2114	0	6	people.person.nationality
l	2115	0	6	people.person.place_of_birth
l	2116	0	6	people.person.religion
l	2117	0	6	symbols.name_source.namesakes
l	2118	0	6	organization.organization_founder.organizations_founded
l	2119	0	6	book.newspaper.circulation_areas
l	2120	0	6	book.newspaper.owner
l	2121	0	6	common.topic.subject_of
l	2122	0	6	people.profession.people_with_this_profession
l	2123	0	6	organization.organization_sector.organizations_in_this_sector
l	2124	0	6	organization.organization.child
l	2125	0	6	organization.organization.board_members
l	2126	0	6	organization.organization.leadership
l	2127	0	6	organization.organization.parent
l	2128	0	6	theater.play.country_of_origin
l	2129	0	6	people.deceased_person.place_of_death
l	2130	0	6	business.industry.companies
l	2131	0	6	book.book.genre
l	2132	0	6	business.board_member.organization_board_memberships
l	2133	0	6	people.person.profession
l	2134	0	6	book.book_edition.author_editor
l	2135	0	6	book.book_edition.place_of_publication
l	2136	0	6	organization.organization.founders
l	2137	0	6	base.culturalevent.event.entity_involved
l	2138	0	6	organization.organization_member.member_of
l	2139	0	6	education.school_category.schools_of_this_kind
l	2140	0	6	biology.animal_breed.place_of_origin
l	2141	0	6	influence.influence_node.influenced
l	2142	0	6	education.academic.departments_old
l	2143	0	6	book.written_work.school_or_movement
l	2144	0	6	book.publisher_imprint_tenure.publisher
l	2145	0	6	influence.influence_node.influenced_by
l	2146	0	6	book.periodical.subjects
l	2147	0	6	business.board_member.leader_of
l	2148	0	6	education.school_newspaper.school
l	2149	0	6	book.literary_series.author_s
l	2150	0	6	location.location.contains
l	2151	0	6	organization.organization_scope.organizations_with_this_scope
l	2152	0	6	government.governmental_jurisdiction.agencies
l	2153	0	6	common.topic.subjects
l	2154	0	6	time.event.locations
l	2155	0	6	fictional_universe.fictional_character.character_created_by
l	2156	0	6	organization.organization_type.organizations_of_this_type
l	2157	0	6	book.written_work.original_language
l	2158	0	6	government.political_ideology.political_parties
l	2159	0	6	organization.membership_organization.members
l	2160	0	6	religion.religion.organizations
l	2161	0	6	organization.role.governors
l	2162	0	6	organization.role.leaders
l	2163	0	6	people.ethnicity.people
l	2164	0	6	location.location.people_born_here
l	2165	0	6	base.activism.activism_issue.activist_organizations
l	2166	0	6	base.crime.type_of_criminal_organization.criminal_organizations_of_this_type
l	2167	0	6	olympics.olympic_games.participating_countries
l	2168	0	6	military.armed_force.units
l	2169	0	6	military.military_unit_place_of_origin.military_units
l	2170	0	6	education.school_district.schools
l	2171	0	6	other
l	2172	2	1	music.recording.artist
l	2173	2	1	music.recording.song
l	2174	2	1	music.release.region
l	2175	2	1	music.album.album_content_type
l	2176	2	1	music.group_membership.group
l	2177	2	1	music.recording.featured_artists
l	2178	2	1	music.track_contribution.contributor
l	2179	2	1	music.group_membership.member
l	2180	2	1	music.recording.producer
l	2181	2	1	music.composition.composer
l	2182	2	1	music.album.artist
l	2183	2	1	music.composition.lyricist
l	2184	2	1	music.recording.engineer
l	2185	2	1	people.person.profession
l	2186	2	1	film.actor.film
l	2187	2	1	film.person_or_entity_appearing_in_film.films
l	2188	2	1	music.album.genre
l	2189	2	1	people.person.nationality
l	2190	2	1	music.composition.form
l	2191	2	1	people.person.place_of_birth
l	2192	2	1	music.artist.genre
l	2193	2	1	music.soundtrack.film
l	2194	2	1	music.release.producers
l	2195	2	1	film.music_contributor.film
l	2196	2	1	music.artist.origin
l	2197	2	1	film.director.film
l	2198	2	1	film.writer.film
l	2199	2	1	music.genre.artists
l	2200	2	1	music.instrument.instrumentalists
l	2201	2	1	music.recording_contribution.contributor
l	2202	2	1	film.producer.film
l	2203	2	1	media_common.netflix_genre.titles
l	2204	2	1	film.film_distributor.films_distributed
l	2205	2	1	film.film_job.films_with_this_crew_job
l	2206	2	1	people.profession.people_with_this_profession
l	2207	2	1	film.personal_film_appearance_type.film_appearances
l	2208	2	1	film.special_film_performance_type.film_performance_type
l	2209	2	1	other
l	2210	2	4	music.recording.artist
l	2211	2	4	music.composition.composer
l	2212	2	4	music.recording.featured_artists
l	2213	2	4	music.recording.producer
l	2214	2	4	music.album.artist
l	2215	2	4	music.release.format
l	2216	2	4	people.person.gender
l	2217	2	4	people.person.profession
l	2218	2	4	music.group_membership.member
l	2219	2	4	music.track_contribution.contributor
l	2220	2	4	music.track_contribution.role
l	2221	2	4	music.recording.engineer
l	2222	2	4	people.person.parents
l	2223	2	4	people.person.children
l	2224	2	4	people.person.spouse_s
l	2225	2	4	people.person.sibling_s
l	2226	2	4	music.composition.lyricist
l	2227	2	4	music.genre.artists
l	2228	2	4	people.person.places_lived
l	2229	2	4	music.release.producers
l	2230	2	4	music.instrument.instrumentalists
l	2231	2	4	music.recording_contribution.contributor
l	2232	2	4	people.profession.people_with_this_profession
l	2233	2	4	other
l	2234	4	5	people.person.place_of_birth
l	2235	4	5	people.place_lived.location
l	2236	4	5	people.deceased_person.place_of_death
l	2237	4	5	location.location.containedby
l	2238	4	5	people.person.nationality
l	2239	4	5	people.marriage.location_of_ceremony
l	2240	4	5	architecture.architect.structures_designed
l	2241	4	5	people.deceased_person.place_of_burial
l	2242	4	5	symbols.name_source.namesakes
l	2243	4	5	music.artist.origin
l	2244	4	5	people.ethnicity.geographic_distribution
l	2245	4	5	geography.mountaineer.first_ascents
l	2246	4	5	location.location.geolocation
l	2247	4	5	organization.organization.headquarters
l	2248	4	5	people.family.country
l	2249	4	5	base.braziliangovt.politician.represented_state
l	2250	4	5	royalty.monarch.kingdom
l	2251	4	5	organization.organization_founder.organizations_founded
l	2252	4	5	user.alexander.misc.murdered_person.place_murdered
l	2253	4	5	user.robert.us_congress.us_representative.district
l	2254	4	5	visual_art.visual_artist.artworks
l	2255	4	5	geography.body_of_water.islands
l	2256	4	5	architecture.architectural_style.examples
l	2257	4	5	other
l	2258	4	3	people.person.nationality
l	2259	4	3	sports.pro_athlete.teams
l	2260	4	3	sports.pro_athlete.sports_played_professionally
l	2261	4	3	soccer.football_player.position_s
l	2262	4	3	people.place_lived.location
l	2263	4	3	people.person.children
l	2264	4	3	people.person.place_of_birth
l	2265	4	3	people.place_lived.person
l	2266	4	3	people.sibling_relationship.sibling
l	2267	4	3	people.deceased_person.place_of_death
l	2268	4	3	basketball.basketball_player.position_s
l	2269	4	3	american_football.football_player.position_s
l	2270	4	3	baseball.baseball_player.position_s
l	2271	4	3	people.person.profession
l	2272	4	3	people.profession.people_with_this_profession
l	2273	4	3	sports.sports_position.players
l	2274	4	3	soccer.football_position.players
l	2275	4	3	other
l	2276	7	7	business.company_brand_relationship.company
l	2277	7	7	business.company_brand_relationship.brand
l	2278	7	7	business.acquisition.company_acquired
l	2279	7	7	business.acquisition.acquiring_company
l	2280	7	7	business.company_product_line_relationship.product_line
l	2281	7	7	business.company_product_line_relationship.company
l	2282	7	7	business.employment_tenure.company
l	2283	7	7	business.employment_tenure.title
l	2284	7	7	music.release.region
l	2285	7	7	business.employer.employees
l	2286	7	7	business.business_operation.industry
l	2287	7	7	music.release.format
l	2288	7	7	organization.organization.founders
l	2289	7	7	business.consumer_company.product_lines
l	2290	7	7	common.topic.subject_of
l	2291	7	7	organization.organization.sectors
l	2292	7	7	business.product_line.producer_s
l	2293	7	7	business.business_location.parent_company
l	2294	7	7	business.company_product_relationship.consumer_product
l	2295	7	7	business.consumer_product.brand
l	2296	7	7	business.brand.owner_s
l	2297	7	7	business.brand.products
l	2298	7	7	business.employment_tenure.person
l	2299	7	7	organization.organization.place_founded
l	2300	7	7	business.product_line.products
l	2301	7	7	business.product_line.brand
l	2302	7	7	common.topic.subjects
l	2303	7	7	business.consumer_product.company
l	2304	7	7	business.consumer_product.product_line
l	2305	7	7	business.competitive_space_mediator.space
l	2306	7	7	business.competitive_space_mediator.company
l	2307	7	7	business.job_title.people_with_this_title
l	2308	7	7	business.sponsored_recipient.sponsorship
l	2309	7	7	organization.organization.legal_structure
l	2310	7	7	organization.organization.previous_names
l	2311	7	7	business.business_location.hours
l	2312	7	7	people.person.employment_history
l	2313	7	7	business.issuer.issue
l	2314	7	7	organization.organization.geographic_scope
l	2315	7	7	business.sponsor.sponsorship
l	2316	7	7	organization.organization.companies_acquired
l	2317	7	7	education.educational_institution_campus.educational_institution
l	2318	7	7	education.educational_institution.campuses
l	2319	7	7	location.location.containedby
l	2320	7	7	education.educational_institution.school_type
l	2321	7	7	people.person.nationality
l	2322	7	7	education.educational_institution.colors
l	2323	7	7	organization.organization.acquired_by
l	2324	7	7	business.industry.companies
l	2325	7	7	business.shopping_center.store
l	2326	7	7	education.school.school_district
l	2327	7	7	music.release.label
l	2328	7	7	business.company_advisor.companies_advised
l	2329	7	7	wine.wine.country
l	2330	7	7	wine.wine.wine_producer
l	2331	7	7	business.sponsorship.sponsored_by
l	2332	7	7	wine.wine_producer.wines
l	2333	7	7	business.consumer_company.products
l	2334	7	7	business.business_location.in_shopping_center
l	2335	7	7	business.sponsorship.sponsored_recipient
l	2336	7	7	organization.organization_founder.organizations_founded
l	2337	7	7	business.stock_ticker_symbol.issue
l	2338	7	7	digicams.digital_camera.manufacturer
l	2339	7	7	business.industry.child_industry
l	2340	7	7	business.industry.parent_industry
l	2341	7	7	business.stock_ticker_symbol.stock_exchange
l	2342	7	7	business.shareholder.holding
l	2343	7	7	business.asset_owner.assets_owned
l	2344	7	7	business.brand.product_lines
l	2345	7	7	education.educational_institution.parent_institution
l	2346	7	7	business.asset_ownership.owner
l	2347	7	7	base.britishpubs.pub.food_serving_hours
l	2348	7	7	interests.collectable_item.collection_category
l	2349	7	7	business.company_product_relationship.company
l	2350	7	7	business.competitive_space.company
l	2351	7	7	business.consumer_company.brands
l	2352	7	7	business.company_name_change.company
l	2353	7	7	business.issue.holders
l	2354	7	7	business.issue.issuer
l	2355	7	7	business.issue.trading_symbol
l	2356	7	7	business.issue.type_of_issue
l	2357	7	7	finance.stock_exchange.companies_traded
l	2358	7	7	business.consumer_product.category
l	2359	7	7	business.holding.issue
l	2360	7	7	business.holding.holder
l	2361	7	7	medicine.drug_manufacturer.drugs_manufactured
l	2362	7	7	music.record_label.releases
l	2363	7	7	business.business_operation.competitive_space
l	2364	7	7	medicine.manufactured_drug_form.available_in
l	2365	7	7	medicine.manufactured_drug_form.manufacturer
l	2366	7	7	medicine.manufactured_drug_form.color
l	2367	7	7	organization.organization_sector.organizations_in_this_sector
l	2368	7	7	location.location.contains
l	2369	7	7	organization.organization.locations
l	2370	7	7	business.product_category.products
l	2371	7	7	education.school_district.schools
l	2372	7	7	business.company_type.companies_of_this_type
l	2373	7	7	education.school_category.schools_of_this_kind
l	2374	7	7	business.issue_type.issues_of_this_type
l	2375	7	7	dining.cuisine.restaurant
l	2376	7	7	digicams.digital_camera_manufacturer.cameras
l	2377	7	7	other
l	2378	6	1	organization.leadership.person
l	2379	6	1	organization.leadership.organization
l	2380	6	1	organization.organization.geographic_scope
l	2381	6	1	location.location.people_born_here
l	2382	6	1	business.business_operation.industry
l	2383	6	1	film.person_or_entity_appearing_in_film.films
l	2384	6	1	film.actor.film
l	2385	6	1	people.person.profession
l	2386	6	1	sports.sports_team.sport
l	2387	6	1	organization.organization.sectors
l	2388	6	1	organization.organization.founders
l	2389	6	1	location.location.containedby
l	2390	6	1	film.film_story_contributor.film_story_credits
l	2391	6	1	organization.organization.place_founded
l	2392	6	1	government.government_agency.jurisdiction
l	2393	6	1	organization.organization_board_membership.member
l	2394	6	1	location.location.events
l	2395	6	1	film.film_location.featured_in_films
l	2396	6	1	organization.organization_board_membership.organization
l	2397	6	1	film.production_company.films
l	2398	6	1	symbols.namesake.named_after
l	2399	6	1	organization.organization_relationship.parent
l	2400	6	1	organization.organization_membership.member
l	2401	6	1	film.producer.film
l	2402	6	1	film.producer.films_executive_produced
l	2403	6	1	organization.organization_relationship.child
l	2404	6	1	film.film_company.films
l	2405	6	1	film.writer.film
l	2406	6	1	people.person.nationality
l	2407	6	1	music.record_label.artist
l	2408	6	1	people.person.place_of_birth
l	2409	6	1	film.director.film
l	2410	6	1	film.film_subject.films
l	2411	6	1	film.film_distributor.films_distributed
l	2412	6	1	people.profession.people_with_this_profession
l	2413	6	1	media_common.netflix_genre.titles
l	2414	6	1	film.film_genre.films_in_this_genre
l	2415	6	1	tv.tv_genre.programs
l	2416	6	1	music.genre.artists
l	2417	6	1	people.cause_of_death.people
l	2418	6	1	other
l	2419	3	3	sports.sports_team_roster.position
l	2420	3	3	sports.sports_team_roster.team
l	2421	3	3	sports.sports_team_roster.player
l	2422	3	3	sports.pro_sports_played.sport
l	2423	3	3	sports.pro_sports_played.athlete
l	2424	3	3	american_football.football_player.position_s
l	2425	3	3	sports.pro_athlete.sports_played_professionally
l	2426	3	3	sports.pro_athlete.teams
l	2427	3	3	sports.sports_league_participation.from
l	2428	3	3	sports.sports_league_participation.team
l	2429	3	3	sports.sports_league_participation.league
l	2430	3	3	sports.tournament_event_competition.tournament
l	2431	3	3	sports.sports_league_participation.to
l	2432	3	3	sports.sports_team.league
l	2433	3	3	sports.team_venue_relationship.venue
l	2434	3	3	sports.sports_facility.home_venue_for
l	2435	3	3	soccer.football_player.position_s
l	2436	3	3	people.person.place_of_birth
l	2437	3	3	people.person.nationality
l	2438	3	3	sports.sports_team.roster
l	2439	3	3	sports.sports_team.sport
l	2440	3	3	sports.sports_position.players
l	2441	3	3	sports.sports_team.venue
l	2442	3	3	baseball.baseball_player.position_s
l	2443	3	3	time.event.previous_in_series
l	2444	3	3	time.event.next_in_series
l	2445	3	3	basketball.basketball_player.position_s
l	2446	3	3	sports.sports_league.teams
l	2447	3	3	sports.team_venue_relationship.team
l	2448	3	3	location.location.people_born_here
l	2449	3	3	sports.sport.teams
l	2450	3	3	sports.sport.pro_athletes
l	2451	3	3	people.profession.people_with_this_profession
l	2452	3	3	soccer.football_position.players
l	2453	3	3	baseball.baseball_position.players
l	2454	3	3	basketball.basketball_position.players
l	2455	3	3	other
l	2456	7	5	music.release.region
l	2457	7	5	organization.organization.headquarters
l	2458	7	5	business.business_location.address
l	2459	7	5	organization.organization.geographic_scope
l	2460	7	5	business.employment_tenure.company
l	2461	7	5	aviation.airline.hubs
l	2462	7	5	organization.organization.place_founded
l	2463	7	5	location.location.geolocation
l	2464	7	5	people.person.place_of_birth
l	2465	7	5	people.person.nationality
l	2466	7	5	location.location.containedby
l	2467	7	5	location.location.contains
l	2468	7	5	location.citytown.postal_codes
l	2469	7	5	education.school.school_district
l	2470	7	5	business.shopping_center.address
l	2471	7	5	location.location.street_address
l	2472	7	5	broadcast.broadcast.area_served
l	2473	7	5	travel.tourist_attraction.near_travel_destination
l	2474	7	5	wine.wine.region
l	2475	7	5	wine.wine.wine_sub_region
l	2476	7	5	wine.wine.vineyard
l	2477	7	5	wine.wine.appellation
l	2478	7	5	business.business_location.in_shopping_center
l	2479	7	5	government.government_agency.jurisdiction
l	2480	7	5	medicine.hospital.address
l	2481	7	5	aviation.airline.focus_cities
l	2482	7	5	business.stock_ticker_symbol.stock_exchange
l	2483	7	5	education.educational_institution.campuses
l	2484	7	5	architecture.architecture_firm.projects
l	2485	7	5	library.public_library.address
l	2486	7	5	travel.hotel_brand.hotels_in_this_brand
l	2487	7	5	common.topic.subjects
l	2488	7	5	aviation.airport_operator.airports_operated
l	2489	7	5	travel.hotel_operator.hotels_operated
l	2490	7	5	common.topic.subject_of
l	2491	7	5	travel.accommodation_type.accommodation_of_this_type
l	2492	7	5	amusement_parks.ride_manufacturer.rides
l	2493	7	5	architecture.building_function.buildings
l	2494	7	5	education.school_category.schools_of_this_kind
l	2495	7	5	protected_sites.governing_body_of_protected_sites.protected_sites_governed
l	2496	7	5	location.place_with_neighborhoods.neighborhoods
l	2497	7	5	architecture.architectural_style.examples
l	2498	7	5	other
l	2499	1	6	film.film_regional_release_date.film_release_region
l	2500	1	6	film.film.country
l	2501	1	6	film.film.genre
l	2502	1	6	time.event.locations
l	2503	1	6	people.person.nationality
l	2504	1	6	film.film_film_distributor_relationship.distributor
l	2505	1	6	film.film_regional_release_date.film_regional_debut_venue
l	2506	1	6	film.film_regional_release_date.film_release_distribution_medium
l	2507	1	6	film.film_festival.location
l	2508	1	6	film.film_cut.film_release_region
l	2509	1	6	film.film.production_companies
l	2510	1	6	people.person.place_of_birth
l	2511	1	6	film.performance.actor
l	2512	1	6	business.board_member.leader_of
l	2513	1	6	music.artist.label
l	2514	1	6	music.artist.origin
l	2515	1	6	business.industry.companies
l	2516	1	6	people.person.religion
l	2517	1	6	organization.organization_founder.organizations_founded
l	2518	1	6	people.person.profession
l	2519	1	6	organization.organization_scope.organizations_with_this_scope
l	2520	1	6	location.location.contains
l	2521	1	6	organization.organization.child
l	2522	1	6	organization.organization.board_members
l	2523	1	6	film.film.produced_by
l	2524	1	6	media_common.netflix_title.netflix_genres
l	2525	1	6	film.film.language
l	2526	1	6	film.film.written_by
l	2527	1	6	film.film.executive_produced_by
l	2528	1	6	people.deceased_person.place_of_death
l	2529	1	6	organization.organization_sector.organizations_in_this_sector
l	2530	1	6	film.film.featured_film_locations
l	2531	1	6	film.film.directed_by
l	2532	1	6	organization.organization_member.member_of
l	2533	1	6	film.personal_film_appearance.person
l	2534	1	6	film.film_film_company_relationship.film_company
l	2535	1	6	people.profession.people_with_this_profession
l	2536	1	6	business.board_member.organization_board_memberships
l	2537	1	6	film.film.story_by
l	2538	1	6	film.film.subjects
l	2539	1	6	sports.sport.teams
l	2540	1	6	other
l	2541	6	3	sports.sports_league.seasons
l	2542	6	3	sports.sports_league.teams
l	2543	6	3	location.location.people_born_here
l	2544	6	3	sports.sports_team.roster
l	2545	6	3	sports.sports_team.championships
l	2546	6	3	sports.sports_team.venue
l	2547	6	3	sports.sports_team.league
l	2548	6	3	sports.sports_team.coaches
l	2549	6	3	sports.sports_team.arena_stadium
l	2550	6	3	organization.organization.geographic_scope
l	2551	6	3	education.educational_institution.sports_teams
l	2552	6	3	sports.sports_league.sport
l	2553	6	3	sports.sports_team.sport
l	2554	6	3	organization.organization_membership.member
l	2555	6	3	time.recurring_event.instances
l	2556	6	3	location.location.containedby
l	2557	6	3	sports.sports_team_location.teams
l	2558	6	3	government.government_agency.jurisdiction
l	2559	6	3	sports.professional_sports_team.draft_picks
l	2560	6	3	organization.organization.sectors
l	2561	6	3	location.location.contains
l	2562	6	3	sports.sports_team.season_record
l	2563	6	3	basketball.basketball_conference.teams
l	2564	6	3	sports.sport.teams
l	2565	6	3	sports.sport.pro_athletes
l	2566	6	3	other
l	2567	4	7	people.person.profession
l	2568	4	7	people.deceased_person.place_of_death
l	2569	4	7	people.person.nationality
l	2570	4	7	people.place_lived.location
l	2571	4	7	people.person.place_of_birth
l	2572	4	7	people.person.parents
l	2573	4	7	people.person.employment_history
l	2574	4	7	common.topic.subject_of
l	2575	4	7	people.person.languages
l	2576	4	7	baseball.baseball_player.position_s
l	2577	4	7	people.deceased_person.place_of_burial
l	2578	4	7	people.place_lived.person
l	2579	4	7	business.employer.employees
l	2580	4	7	base.bioventurist.bv_medical_condition.company_involved
l	2581	4	7	symbols.name_source.namesakes
l	2582	4	7	music.artist.label
l	2583	4	7	music.artist.origin
l	2584	4	7	organization.organization_founder.organizations_founded
l	2585	4	7	music.producer.releases_produced
l	2586	4	7	spaceflight.astronaut.space_agency
l	2587	4	7	people.ethnicity.languages_spoken
l	2588	4	7	people.ethnicity.people
l	2589	4	7	business.shareholder.holding
l	2590	4	7	people.person.children
l	2591	4	7	people.marriage.spouse
l	2592	4	7	business.sponsored_recipient.sponsorship
l	2593	4	7	people.sibling_relationship.sibling
l	2594	4	7	business.job_title.people_with_this_title
l	2595	4	7	people.profession.people_with_this_profession
l	2596	4	7	common.topic.subjects
l	2597	4	7	visual_art.visual_artist.art_forms
l	2598	4	7	visual_art.visual_artist.associated_periods_or_movements
l	2599	4	7	education.academic.departments_old
l	2600	4	7	people.marriage.location_of_ceremony
l	2601	4	7	people.person.religion
l	2602	4	7	business.company_advisor.companies_advised
l	2603	4	7	book.author.book_editions_published
l	2604	4	7	business.industry.companies
l	2605	4	7	base.yupgrade.user.topics
l	2606	4	7	other
l	2607	5	3	location.location.people_born_here
l	2608	5	3	location.location.contains
l	2609	5	3	location.location.containedby
l	2610	5	3	location.mailing_address.citytown
l	2611	5	3	location.administrative_division.second_level_division_of
l	2612	5	3	sports.sports_facility.home_venue_for
l	2613	5	3	location.location.events
l	2614	5	3	location.mailing_address.state_province_region
l	2615	5	3	geography.river.basin_countries
l	2616	5	3	location.administrative_division.country
l	2617	5	3	sports.sports_team_location.teams
l	2618	5	3	sports.sports_facility.teams
l	2619	5	3	travel.tourist_attraction.near_travel_destination
l	2620	5	3	geography.lake.basin_countries
l	2621	5	3	location.neighborhood.neighborhood_of
l	2622	5	3	location.mailing_address.country
l	2623	5	3	location.postal_code.country
l	2624	5	3	other
#label	node_type	label_id	parent_id	label_name
s	0	0	0	scholarly_work
s	0	1	1	book_character/book_subject
s	0	2	2	publication/published_work
s	0	3	3	short_story
s	0	4	4	magazine/magazine_issue/magazine_genre
s	0	5	5	newspaper
s	0	6	6	journal_article/journal/journal_publication
s	0	7	7	poem/poem_character
s	1	8	8	film_character/film_subject
s	1	9	9	actor
s	1	10	10	producer/writer/editor/film_story_contributor/film_art_director/film_production_designer/film_costumer_designer/film_set_designer/film_casting_director
s	1	11	11	director
s	2	12	12	single
s	2	13	13	album
s	2	14	14	artist/group_member/musical_group/featured_artist
s	2	15	15	composer/writer/songwriter
s	2	16	16	soundtrack
s	2	17	17	release/multipart_release
s	2	18	18	instrument
s	2	19	19	festival
s	2	20	20	concert_tour
s	3	21	21	sports_team/school_sports_team/professional_sports_team/defunct_sports_team
s	3	22	22	sports_league
s	3	23	23	pro_athlete
s	3	24	24	sports_facility
s	4	25	25	marriage
s	4	26	26	family_member
s	4	27	27	profession
s	4	28	28	ethnicity
s	5	29	29	postal_code
s	5	30	30	citytown
s	6	31	31	organization_founder
s	6	32	32	organization_board_membership
s	6	33	33	organization_member
s	7	34	34	consumer_product
s	7	35	35	business_operation
s	7	36	36	employer
s	7	37	37	job_title
s	7	38	38	stock_ticker_symbol
s	7	39	39	business_location
s	3	40	23	hockey_player
s	3	41	23	baseball_player
s	3	42	23	football_player
s	3	43	23	basketball_player
s	3	44	23	tennis_player
s	3	45	23	boxer
s	3	46	21	football_team
s	3	47	21	baseball_team
s	3	48	21	hockey_team
s	3	49	21	basketball_team
